activity_subset,percentile,value,strategy,strategyLabel,strategyGroup,strategyType
NA,0.84,56.94455836,cancelled_operations,Cancelled operations,Planned surgical activity (adult),inpatient admission avoidance
NA,0.85,58.32178904,cancelled_operations,Cancelled operations,Planned surgical activity (adult),inpatient admission avoidance
NA,0.86,59.68686387,cancelled_operations,Cancelled operations,Planned surgical activity (adult),inpatient admission avoidance
NA,0.87,61.06433688,cancelled_operations,Cancelled operations,Planned surgical activity (adult),inpatient admission avoidance
NA,0.88,62.49075642,cancelled_operations,Cancelled operations,Planned surgical activity (adult),inpatient admission avoidance
NA,0.89,63.91977806,cancelled_operations,Cancelled operations,Planned surgical activity (adult),inpatient admission avoidance
NA,0.9,65.32628826,cancelled_operations,Cancelled operations,Planned surgical activity (adult),inpatient admission avoidance
NA,0.91,66.82697259,cancelled_operations,Cancelled operations,Planned surgical activity (adult),inpatient admission avoidance
NA,0.92,68.29410276,cancelled_operations,Cancelled operations,Planned surgical activity (adult),inpatient admission avoidance
NA,0.93,69.92216672,cancelled_operations,Cancelled operations,Planned surgical activity (adult),inpatient admission avoidance
NA,0.94,71.78578895,cancelled_operations,Cancelled operations,Planned surgical activity (adult),inpatient admission avoidance
NA,0.95,73.65130912,cancelled_operations,Cancelled operations,Planned surgical activity (adult),inpatient admission avoidance
NA,0.96,75.80044721,cancelled_operations,Cancelled operations,Planned surgical activity (adult),inpatient admission avoidance
NA,0.97,78.3244779,cancelled_operations,Cancelled operations,Planned surgical activity (adult),inpatient admission avoidance
NA,0.98,81.59186534,cancelled_operations,Cancelled operations,Planned surgical activity (adult),inpatient admission avoidance
NA,0.99,86.87877132,cancelled_operations,Cancelled operations,Planned surgical activity (adult),inpatient admission avoidance
NA,1,99.99938922,cancelled_operations,Cancelled operations,Planned surgical activity (adult),inpatient admission avoidance
NA,0,0.000188675,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.01,0.438277767,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.02,0.816177713,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.03,1.148986782,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.04,1.440824536,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.05,1.70341706,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.06,1.963058505,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.07,2.213312861,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.08,2.44460235,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.09,2.672286255,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.1,2.89179684,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.11,3.11963556,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.12,3.363359953,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.13,3.598879154,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.14,3.843820248,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.15,4.100707067,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.16,4.351915572,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.17,4.630665691,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.18,4.910559791,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.19,5.213453811,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.2,5.518955337,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.21,5.855612391,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.22,6.183866063,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.23,6.537168478,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.24,6.891705874,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.25,7.235394013,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.26,7.607630971,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.27,7.958768963,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.28,8.313352764,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.29,8.682014096,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.3,9.044636607,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.31,9.385757028,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.32,9.741781767,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.33,10.11389425,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.34,10.47443297,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.35,10.83483406,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.36,11.20763262,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.37,11.60465539,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.38,12.00041825,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.39,12.37776438,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.4,12.7929257,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.41,13.21762552,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.42,13.65144326,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
NA,0.43,14.09902628,consultant_to_consultant_referrals-adult_non-surgical,Consultant to consultant referrals (adult surgical),Planned surgical activity (adult),outpatient attendance avoidance
